total_vaccs,ppl_vaccd,ppl_fully_vaccd,daily_vaccs,total_vaccs_per_100,ppl_fully_vaccd_per_100,daily_vaccs_per_million,clusters
1094522.96,5341596.08,3041823.96,1255,27.29,11.26,157,0
59316,53717,5599,1209,0.74,0.07,152,0
1094522.96,5341596.08,3041823.96,1056,27.29,11.26,132,0
59786,54084,5702,904,0.75,0.07,113,0
1094522.96,5341596.08,3041823.96,812,27.29,11.26,102,0
61107,55083,6024,721,0.77,0.08,90,0
1094522.96,5341596.08,3041823.96,613,27.29,11.26,77,0
1094522.96,5341596.08,3041823.96,553,27.29,11.26,69,0
1094522.96,5341596.08,3041823.96,492,27.29,11.26,62,0
1094522.96,56774,3041823.96,537,27.29,11.26,67,0
1094522.96,5341596.08,3041823.96,582,27.29,11.26,73,0
1094522.96,5341596.08,3041823.96,567,27.29,11.26,71,0
64966,58250,6716,551,0.81,0.08,69,0
1094522.96,5341596.08,3041823.96,564,27.29,11.26,71,0
1094522.96,5341596.08,3041823.96,578,27.29,11.26,72,0
1094522.96,5341596.08,3041823.96,591,27.29,11.26,74,0
1094522.96,5341596.08,3041823.96,604,27.29,11.26,76,0
1094522.96,5341596.08,3041823.96,617,27.29,11.26,77,0
1094522.96,5341596.08,3041823.96,630,27.29,11.26,79,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
1094522.96,5341596.08,3041823.96,643,27.29,11.26,81,0
79762,68882,10880,643,1,0.14,81,0
1094522.96,5341596.08,3041823.96,618,27.29,11.26,77,0
1094522.96,5341596.08,3041823.96,592,27.29,11.26,74,0
1094522.96,5341596.08,3041823.96,566,27.29,11.26,71,0
1094522.96,5341596.08,3041823.96,541,27.29,11.26,68,0
1094522.96,5341596.08,3041823.96,515,27.29,11.26,65,0
1094522.96,5341596.08,3041823.96,490,27.29,11.26,61,0
1094522.96,5341596.08,3041823.96,464,27.29,11.26,58,0
83474,71821,11653,464,1.05,0.15,58,0
1094522.96,5341596.08,3041823.96,758,27.29,11.26,95,0
88523,75667,12856,1053,1.11,0.16,132,0
1094522.96,5341596.08,3041823.96,1103,27.29,11.26,138,0
1094522.96,5341596.08,3041823.96,1153,27.29,11.26,145,0
1094522.96,5341596.08,3041823.96,1204,27.29,11.26,151,0
91789,77958,13831,1254,1.15,0.17,157,0
1094522.96,5341596.08,3041823.96,1319,27.29,11.26,165,0
1094522.96,5341596.08,3041823.96,1090,27.29,11.26,137,0
1094522.96,5341596.08,3041823.96,861,27.29,11.26,108,0
1094522.96,5341596.08,3041823.96,876,27.29,11.26,110,0
1094522.96,5341596.08,3041823.96,891,27.29,11.26,112,0
97315,82145,15170,906,1.22,0.19,114,0
3400,3400,3041823.96,112209.42,0.06,11.26,3376.55,0
6200,6200,3041823.96,2800,0.11,11.26,479,0
1094522.96,5341596.08,3041823.96,4090,27.29,11.26,699,0
1094522.96,5341596.08,3041823.96,4520,27.29,11.26,773,0
1094522.96,5341596.08,3041823.96,4735,27.29,11.26,809,0
1094522.96,5341596.08,3041823.96,4864,27.29,11.26,831,0
1094522.96,5341596.08,3041823.96,4950,27.29,11.26,846,0
1094522.96,5341596.08,3041823.96,5011,27.29,11.26,857,0
1094522.96,5341596.08,3041823.96,5380,27.29,11.26,920,0
1094522.96,5341596.08,3041823.96,5380,27.29,11.26,920,0
1094522.96,5341596.08,3041823.96,5380,27.29,11.26,920,0
60000,60000,3041823.96,5380,1.03,11.26,920,0
1094522.96,5341596.08,3041823.96,6127,27.29,11.26,1047,0
1094522.96,5341596.08,3041823.96,6874,27.29,11.26,1175,0
1094522.96,5341596.08,3041823.96,7621,27.29,11.26,1303,0
1094522.96,5341596.08,3041823.96,8369,27.29,11.26,1431,0
113050,113000,50,9116,1.93,0,1558,0
1094522.96,5341596.08,3041823.96,9847,27.29,11.26,1683,0
1094522.96,5341596.08,3041823.96,10579,27.29,11.26,1808,0
1094522.96,5341596.08,3041823.96,10563,27.29,11.26,1806,0
155050,155000,50,10547,2.65,0,1803,0
1094522.96,5341596.08,3041823.96,10885,27.29,11.26,1861,0
181000,175000,6000,11223,3.09,0.1,1918,0
1094522.96,5341596.08,3041823.96,11046,27.29,11.26,1888,0
1094522.96,5341596.08,3041823.96,10886,27.29,11.26,1861,0
1094522.96,5341596.08,3041823.96,10725,27.29,11.26,1833,0
1094522.96,5341596.08,3041823.96,10564,27.29,11.26,1806,0
1094522.96,5341596.08,3041823.96,10404,27.29,11.26,1778,0
1094522.96,5341596.08,3041823.96,9889,27.29,11.26,1690,0
1094522.96,5341596.08,3041823.96,9375,27.29,11.26,1602,0
256000,250000,6000,9375,4.38,0.1,1602,0
1094522.96,5341596.08,3041823.96,9893,27.29,11.26,1691,0
1094522.96,5341596.08,3041823.96,10411,27.29,11.26,1780,0
1094522.96,5341596.08,3041823.96,10929,27.29,11.26,1868,0
1094522.96,5341596.08,3041823.96,11446,27.29,11.26,1956,0
1094522.96,5341596.08,3041823.96,11964,27.29,11.26,2045,0
1094522.96,5341596.08,3041823.96,12482,27.29,11.26,2134,0
1094522.96,5341596.08,3041823.96,13000,27.29,11.26,2222,0
360000,250000,110000,13000,6.15,1.88,2222,0
1094522.96,5341596.08,3041823.96,13286,27.29,11.26,2271,0
1094522.96,5341596.08,3041823.96,13572,27.29,11.26,2320,0
1094522.96,5341596.08,3041823.96,13859,27.29,11.26,2369,0
1094522.96,5341596.08,3041823.96,14145,27.29,11.26,2418,0
1094522.96,5341596.08,3041823.96,14431,27.29,11.26,2467,0
1094522.96,5341596.08,3041823.96,14717,27.29,11.26,2516,0
1094522.96,5341596.08,3041823.96,15004,27.29,11.26,2565,0
1094522.96,5341596.08,3041823.96,15004,27.29,11.26,2565,0
1094522.96,5341596.08,3041823.96,15004,27.29,11.26,2565,0
1094522.96,5341596.08,3041823.96,15004,27.29,11.26,2565,0
525039,317715,207324,15004,8.97,3.54,2565,0
1094522.96,5341596.08,3041823.96,14763,27.29,11.26,2523,0
1094522.96,5341596.08,3041823.96,14523,27.29,11.26,2482,0
565000,350000,215000,14282,9.66,3.67,2441,0
1094522.96,5341596.08,3041823.96,13615,27.29,11.26,2327,0
1094522.96,5341596.08,3041823.96,12948,27.29,11.26,2213,0
596000,379000,217000,12281,10.19,3.71,2099,0
611314,392620,218694,12325,10.45,3.74,2107,0
1094522.96,5341596.08,3041823.96,14118,27.29,11.26,2413,0
1094522.96,5341596.08,3041823.96,15911,27.29,11.26,2720,0
1094522.96,5341596.08,3041823.96,17705,27.29,11.26,3026,0
1094522.96,5341596.08,3041823.96,19925,27.29,11.26,3406,0
1094522.96,5341596.08,3041823.96,22144,27.29,11.26,3785,0
1094522.96,5341596.08,3041823.96,24364,27.29,11.26,4165,0
792423,549254,243169,25873,13.54,4.16,4422,0
1094522.96,5341596.08,3041823.96,27880,27.29,11.26,4766,0
1094522.96,5341596.08,3041823.96,29888,27.29,11.26,5109,0
1094522.96,5341596.08,3041823.96,31896,27.29,11.26,5452,0
1094522.96,5341596.08,3041823.96,33903,27.29,11.26,5795,0
1094522.96,5341596.08,3041823.96,35911,27.29,11.26,6138,0
1094522.96,5341596.08,3041823.96,37919,27.29,11.26,6482,0
1071908,771297,300611,39926,18.32,5.14,6825,0
1109000,799000,310000,39522,18.96,5.3,6756,0
1094522.96,5341596.08,3041823.96,38816,27.29,11.26,6635,0
1094522.96,5341596.08,3041823.96,38110,27.29,11.26,6514,0
1094522.96,5341596.08,3041823.96,37404,27.29,11.26,6393,0
1094522.96,5341596.08,3041823.96,36698,27.29,11.26,6273,0
1094522.96,5341596.08,3041823.96,35992,27.29,11.26,6152,0
1318912,943307,375605,35286,22.54,6.42,6031,0
1094522.96,5341596.08,3041823.96,35676,27.29,11.26,6098,0
1094522.96,5341596.08,3041823.96,36366,27.29,11.26,6216,0
1094522.96,5341596.08,3041823.96,37056,27.29,11.26,6334,0
1094522.96,5341596.08,3041823.96,37747,27.29,11.26,6452,0
1518000,1050000,468000,38437,25.95,8,6570,0
1094522.96,5341596.08,3041823.96,40559,27.29,11.26,6933,0
1094522.96,5341596.08,3041823.96,42681,27.29,11.26,7295,0
1667522,1131658,535864,44113,28.5,9.16,7540,0
1094522.96,5341596.08,3041823.96,44929,27.29,11.26,7680,0
1094522.96,5341596.08,3041823.96,45745,27.29,11.26,7819,0
1094522.96,5341596.08,3041823.96,46562,27.29,11.26,7959,0
1094522.96,5341596.08,3041823.96,47378,27.29,11.26,8098,0
1094522.96,5341596.08,3041823.96,46762,27.29,11.26,7993,0
1094522.96,5341596.08,3041823.96,46146,27.29,11.26,7888,0
1094522.96,5341596.08,3041823.96,45530,27.29,11.26,7782,0
1094522.96,5341596.08,3041823.96,45530,27.29,11.26,7782,0
1094522.96,5341596.08,3041823.96,45530,27.29,11.26,7782,0
1094522.96,5341596.08,3041823.96,45530,27.29,11.26,7782,0
1094522.96,5341596.08,3041823.96,45530,27.29,11.26,7782,0
2213888,1364124,849764,45530,37.84,14.53,7782,0
1094522.96,5341596.08,3041823.96,45023,27.29,11.26,7696,0
1094522.96,5341596.08,3041823.96,44515,27.29,11.26,7609,0
1094522.96,5341596.08,3041823.96,44007,27.29,11.26,7522,0
1094522.96,5341596.08,3041823.96,43499,27.29,11.26,7435,0
1094522.96,5341596.08,3041823.96,42991,27.29,11.26,7348,0
1094522.96,5341596.08,3041823.96,42483,27.29,11.26,7262,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
1094522.96,5341596.08,3041823.96,41975,27.29,11.26,7175,0
3137330,1852684,1284646,41975,53.63,21.96,7175,0
1094522.96,5341596.08,3041823.96,38963,27.29,11.26,6660,0
1094522.96,5341596.08,3041823.96,35950,27.29,11.26,6145,0
3200000,1900000,1300000,32938,54.7,22.22,5630,0
1094522.96,5341596.08,3041823.96,34337,27.29,11.26,5869,0
1094522.96,5341596.08,3041823.96,35736,27.29,11.26,6108,0
1094522.96,5341596.08,3041823.96,37135,27.29,11.26,6347,0
3407068,1966524,1440544,38534,58.24,24.62,6587,0
1094522.96,5341596.08,3041823.96,42117,27.29,11.26,7199,0
1094522.96,5341596.08,3041823.96,45700,27.29,11.26,7812,0
1094522.96,5341596.08,3041823.96,49283,27.29,11.26,8424,0
1094522.96,5341596.08,3041823.96,48455,27.29,11.26,8282,0
1094522.96,5341596.08,3041823.96,47627,27.29,11.26,8141,0
1094522.96,5341596.08,3041823.96,46799,27.29,11.26,7999,0
3728869,2112450,1616419,45972,63.74,27.63,7858,0
1094522.96,5341596.08,3041823.96,45910,27.29,11.26,7847,0
1094522.96,5341596.08,3041823.96,45848,27.29,11.26,7837,0
1094522.96,5341596.08,3041823.96,45787,27.29,11.26,7826,0
1094522.96,5341596.08,3041823.96,45725,27.29,11.26,7816,0
1094522.96,5341596.08,3041823.96,45664,27.29,11.26,7805,0
1094522.96,5341596.08,3041823.96,45602,27.29,11.26,7795,0
4047651,2281154,1766497,45540,69.19,30.19,7784,0
1094522.96,5341596.08,3041823.96,46063,27.29,11.26,7874,0
1094522.96,5341596.08,3041823.96,46587,27.29,11.26,7963,0
1094522.96,5341596.08,3041823.96,47110,27.29,11.26,8053,0
1094522.96,5341596.08,3041823.96,47633,27.29,11.26,8142,0
1094522.96,5341596.08,3041823.96,48156,27.29,11.26,8231,0
1094522.96,5341596.08,3041823.96,48679,27.29,11.26,8321,0
4392067,2503814,1888253,49202,75.07,32.28,8410,0
1094522.96,5341596.08,3041823.96,48282,27.29,11.26,8253,0
1094522.96,5341596.08,3041823.96,47362,27.29,11.26,8096,0
1094522.96,5341596.08,3041823.96,46441,27.29,11.26,7938,0
1094522.96,5341596.08,3041823.96,45521,27.29,11.26,7781,0
1094522.96,5341596.08,3041823.96,44601,27.29,11.26,7624,0
1094522.96,5341596.08,3041823.96,43680,27.29,11.26,7466,0
4691386,2700446,1990940,42760,80.19,34.03,7309,0
1094522.96,5341596.08,3041823.96,43542,27.29,11.26,7443,0
1094522.96,5341596.08,3041823.96,44323,27.29,11.26,7576,0
1094522.96,5341596.08,3041823.96,45105,27.29,11.26,7710,0
1094522.96,5341596.08,3041823.96,45886,27.29,11.26,7843,0
1094522.96,5341596.08,3041823.96,46668,27.29,11.26,7977,0
1094522.96,5341596.08,3041823.96,47450,27.29,11.26,8111,0
5029006,2971570,2057436,48231,85.96,35.17,8244,0
1094522.96,5341596.08,3041823.96,48215,27.29,11.26,8241,0
1094522.96,5341596.08,3041823.96,48198,27.29,11.26,8238,0
1094522.96,5341596.08,3041823.96,48181,27.29,11.26,8236,0
1094522.96,5341596.08,3041823.96,48164,27.29,11.26,8233,0
1094522.96,5341596.08,3041823.96,48147,27.29,11.26,8230,0
1094522.96,5341596.08,3041823.96,48131,27.29,11.26,8227,0
5365803,3271610,2094193,48114,91.72,35.8,8224,0
1094522.96,5341596.08,3041823.96,47877,27.29,11.26,8184,0
1094522.96,5341596.08,3041823.96,47639,27.29,11.26,8143,0
1094522.96,5341596.08,3041823.96,47402,27.29,11.26,8102,0
5551613,3426468,2125145,47165,94.89,36.33,8062,0
5706932,3550181,2156751,62480,97.55,36.87,10680,0
5780703,3608688,2172015,66145,98.81,37.13,11306,0
5858571,3670862,2187709,70395,100.14,37.39,12033,0
24634,14678,9956,112209.42,57.45,23.22,3376.55,0
1094522.96,5341596.08,3041823.96,212,27.29,11.26,4944,0
1094522.96,5341596.08,3041823.96,212,27.29,11.26,4944,0
1094522.96,5341596.08,3041823.96,212,27.29,11.26,4944,0
1094522.96,5341596.08,3041823.96,212,27.29,11.26,4944,0
1094522.96,5341596.08,3041823.96,212,27.29,11.26,4944,0
1094522.96,5341596.08,3041823.96,212,27.29,11.26,4944,0
26121,15304,10817,212,60.91,25.23,4944,0
1094522.96,5341596.08,3041823.96,206,27.29,11.26,4804,0
1094522.96,5341596.08,3041823.96,199,27.29,11.26,4641,0
1094522.96,5341596.08,3041823.96,193,27.29,11.26,4501,0
1094522.96,5341596.08,3041823.96,186,27.29,11.26,4337,0
1094522.96,5341596.08,3041823.96,179,27.29,11.26,4174,0
1094522.96,5341596.08,3041823.96,173,27.29,11.26,4034,0
27285,15906,11379,166,63.63,26.54,3871,0
1094522.96,5341596.08,3041823.96,179,27.29,11.26,4174,0
1094522.96,5341596.08,3041823.96,191,27.29,11.26,4454,0
1094522.96,5341596.08,3041823.96,203,27.29,11.26,4734,0
1094522.96,5341596.08,3041823.96,216,27.29,11.26,5037,0
1094522.96,5341596.08,3041823.96,228,27.29,11.26,5317,0
1094522.96,5341596.08,3041823.96,240,27.29,11.26,5597,0
29055,17024,12031,253,67.76,28.06,5900,0
1094522.96,5341596.08,3041823.96,277,27.29,11.26,6460,0
1094522.96,5341596.08,3041823.96,302,27.29,11.26,7043,0
1094522.96,5341596.08,3041823.96,326,27.29,11.26,7602,0
1094522.96,5341596.08,3041823.96,351,27.29,11.26,8185,0
1094522.96,5341596.08,3041823.96,375,27.29,11.26,8745,0
1094522.96,5341596.08,3041823.96,400,27.29,11.26,9328,0
32025,18558,13467,424,74.68,31.4,9888,0
1094522.96,5341596.08,3041823.96,405,27.29,11.26,9445,0
1094522.96,5341596.08,3041823.96,385,27.29,11.26,8978,0
1094522.96,5341596.08,3041823.96,366,27.29,11.26,8535,0
1094522.96,5341596.08,3041823.96,346,27.29,11.26,8069,0
1094522.96,5341596.08,3041823.96,327,27.29,11.26,7626,0
1094522.96,5341596.08,3041823.96,307,27.29,11.26,7159,0
34039,19541,14498,288,79.38,33.81,6716,0
1094522.96,5341596.08,3041823.96,291,27.29,11.26,6786,0
1094522.96,5341596.08,3041823.96,294,27.29,11.26,6856,0
1094522.96,5341596.08,3041823.96,297,27.29,11.26,6926,0
1094522.96,5341596.08,3041823.96,300,27.29,11.26,6996,0
1094522.96,5341596.08,3041823.96,304,27.29,11.26,7089,0
1094522.96,5341596.08,3041823.96,307,27.29,11.26,7159,0
36209,20358,15851,310,84.44,36.96,7229,0
1094522.96,5341596.08,3041823.96,308,27.29,11.26,7183,0
1094522.96,5341596.08,3041823.96,306,27.29,11.26,7136,0
1094522.96,5341596.08,3041823.96,305,27.29,11.26,7113,0
1094522.96,5341596.08,3041823.96,303,27.29,11.26,7066,0
1094522.96,5341596.08,3041823.96,301,27.29,11.26,7019,0
1094522.96,5341596.08,3041823.96,299,27.29,11.26,6973,0
38290,21130,17160,297,89.29,40.02,6926,0
1094522.96,5341596.08,3041823.96,279,27.29,11.26,6506,0
1094522.96,5341596.08,3041823.96,260,27.29,11.26,6063,0
1094522.96,5341596.08,3041823.96,242,27.29,11.26,5643,0
1094522.96,5341596.08,3041823.96,223,27.29,11.26,5200,0
1094522.96,5341596.08,3041823.96,204,27.29,11.26,4757,0
1094522.96,5341596.08,3041823.96,186,27.29,11.26,4337,0
39460,21649,17811,167,92.02,41.53,3894,0
0,0,3041823.96,112209.42,0,11.26,3376.55,0
425,425,3041823.96,425,0.01,11.26,78,0
6618,6618,3041823.96,3309,0.12,11.26,606,0
13707,13707,3041823.96,4569,0.25,11.26,837,0
20742,20742,3041823.96,5186,0.38,11.26,950,0
22351,22351,3041823.96,4470,0.41,11.26,819,0
25396,25396,3041823.96,4233,0.47,11.26,775,0
29451,29451,3041823.96,4207,0.54,11.26,771,0
40131,40131,3041823.96,5672,0.74,11.26,1039,0
46887,46887,3041823.96,5753,0.86,11.26,1054,0
54349,54349,3041823.96,5806,1,11.26,1063,0
62197,62197,3041823.96,5922,1.14,11.26,1085,0
63439,63439,3041823.96,5870,1.16,11.26,1075,0
63493,63493,3041823.96,5442,1.16,11.26,997,0
72025,71341,684,6082,1.32,0.01,1114,0
80102,78957,1145,5710,1.47,0.02,1046,0
87984,85975,2009,5871,1.61,0.04,1075,0
95303,92646,2657,5851,1.75,0.05,1072,0
102073,99283,2790,5697,1.87,0.05,1043,0
102349,99559,2790,5559,1.87,0.05,1018,0
102349,99559,2790,5551,1.87,0.05,1017,0
111310,106227,5083,5612,2.04,0.09,1028,0
118538,113199,5339,5491,2.17,0.1,1006,0
125601,119990,5611,5374,2.3,0.1,984,0
135473,128340,7133,5739,2.48,0.13,1051,0
147272,137805,9467,6457,2.7,0.17,1183,0
148664,139194,9470,6616,2.72,0.17,1212,0
148945,139307,9638,6657,2.73,0.18,1219,0
160705,148158,12547,7056,2.94,0.23,1292,0
172914,156922,15992,7768,3.17,0.29,1423,0
184619,166295,18324,8431,3.38,0.34,1544,0
199040,175120,23920,9081,3.65,0.44,1663,0
214085,183500,30585,9545,3.92,0.56,1748,0
216869,185588,31281,9744,3.97,0.57,1785,0
217049,185768,31281,9729,3.98,0.57,1782,0
228331,193164,35167,9661,4.18,0.64,1770,0
243190,200483,42707,10039,4.45,0.78,1839,0
256149,206828,49321,10219,4.69,0.9,1872,0
269939,214017,55922,10128,4.94,1.02,1855,0
284027,221712,62315,9992,5.2,1.14,1830,0
288336,225602,62734,10210,5.28,1.15,1870,0
299144,236205,62939,11728,5.48,1.15,2148,0
312667,242931,69736,12048,5.73,1.28,2207,0
323999,247915,76084,11544,5.93,1.39,2114,0
335617,253475,82142,11353,6.15,1.5,2079,0
346808,258069,88739,10981,6.35,1.63,2011,0
359985,264402,95583,10851,6.59,1.75,1987,0
366628,270762,95866,11185,6.72,1.76,2049,0
372944,277078,95866,10543,6.83,1.76,1931,0
385460,282704,102756,10399,7.06,1.88,1905,0
398172,288855,109317,10596,7.29,2,1941,0
411140,295003,116137,10789,7.53,2.13,1976,0
422221,298225,123996,10773,7.73,2.27,1973,0
435205,302146,133059,10746,7.97,2.44,1968,0
443413,309470,133943,10969,8.12,2.45,2009,0
448979,315036,133943,10862,8.22,2.45,1990,0
464116,320968,143148,11237,8.5,2.62,2058,0
479388,326558,152830,11602,8.78,2.8,2125,0
492888,330879,162009,11678,9.03,2.97,2139,0
506053,335294,170759,11976,9.27,3.13,2194,0
519046,340983,178063,11977,9.51,3.26,2194,0
536451,356557,179894,13291,9.83,3.29,2434,0
546075,365989,180086,13871,10,3.3,2541,0
559876,371134,188742,13680,10.25,3.46,2506,0
570266,374420,195846,12983,10.45,3.59,2378,0
580720,378353,202367,12547,10.64,3.71,2298,0
599095,389749,209346,13292,10.97,3.83,2435,0
619482,403835,215647,14348,11.35,3.95,2628,0
639592,421813,217779,14734,11.71,3.99,2699,0
653776,435821,217955,15386,11.97,3.99,2818,0
672251,450340,221911,16054,12.31,4.06,2940,0
691439,466167,225272,17310,12.66,4.13,3171,0
711548,482385,229163,18690,13.03,4.2,3423,0
732226,499295,232931,19019,13.41,4.27,3484,0
752451,513161,239290,18996,13.78,4.38,3479,0
772875,532179,240696,19040,14.16,4.41,3487,0
787904,546451,241453,19161,14.43,4.42,3510,0
809240,564448,244792,19570,14.82,4.48,3584,0
832038,582669,249369,20086,15.24,4.57,3679,0
854916,601340,253576,20481,15.66,4.64,3751,0
875448,618996,256452,20460,16.03,4.7,3747,0
894572,636171,258401,20303,16.39,4.73,3719,0
909721,651155,258566,19549,16.66,4.74,3581,0
918871,660304,258567,18710,16.83,4.74,3427,0
939390,679503,259887,18593,17.21,4.76,3406,0
960501,698711,261790,18352,17.59,4.8,3361,0
983211,719532,263679,18328,18.01,4.83,3357,0
1005513,740106,265407,18581,18.42,4.86,3403,0
1010043,744534,265509,16496,18.5,4.86,3021,0
1021491,755818,265673,15967,18.71,4.87,2925,0
1025587,759914,265673,15245,18.78,4.87,2792,0
1025960,760283,265677,12367,18.79,4.87,2265,0
1046081,776905,269176,12226,19.16,4.93,2239,0
1069042,797644,271398,12262,19.58,4.97,2246,0
1092418,812900,279518,12415,20.01,5.12,2274,0
1117947,829406,288541,15415,20.48,5.28,2823,0
1139057,849694,289363,16795,20.86,5.3,3076,0
1160118,869487,290631,19219,21.25,5.32,3520,0
1182401,881318,301083,22349,21.66,5.51,4093,0
1204460,892007,312453,22626,22.06,5.72,4144,0
1225779,902322,323457,22391,22.45,5.92,4101,0
1250337,914460,335877,22560,22.9,6.15,4132,0
1276617,928719,347898,22667,23.38,6.37,4152,0
1303378,955111,348267,23474,23.87,6.38,4300,0
1315785,967422,348363,22238,24.1,6.38,4073,0
1336957,976901,360056,22079,24.49,6.59,4044,0
