,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
28942,Wales,OWID_WLS,4/04/2021,1958055,1490372,467683,20063,62.1,14.83,6363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28943,Wales,OWID_WLS,5/04/2021,1962443,1493192,469251,17817,62.24,14.88,5651,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28944,Wales,OWID_WLS,6/04/2021,1978211,1502641,475570,16156,62.74,15.08,5124,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28945,Wales,OWID_WLS,7/04/2021,2004499,1519760,484739,15868,63.58,15.37,5033,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28946,Wales,OWID_WLS,8/04/2021,2035440,1537122,498318,16398,64.56,15.81,5201,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28947,Wales,OWID_WLS,9/04/2021,2065794,1556316,509478,18529,65.52,16.16,5877,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28948,Wales,OWID_WLS,10/04/2021,2097929,1572752,525177,21230,66.54,16.66,6734,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28949,Wales,OWID_WLS,11/04/2021,2116050,1587851,528199,22571,67.11,16.75,7159,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28950,Wales,OWID_WLS,12/04/2021,2140134,1602939,537195,25384,67.88,17.04,8051,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28951,Wales,OWID_WLS,13/04/2021,2170475,1621282,549193,27466,68.84,17.42,8711,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28952,Wales,OWID_WLS,14/04/2021,2199933,1640045,559888,27919,69.78,17.76,8855,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28953,Wales,OWID_WLS,15/04/2021,2231618,1657028,574590,28025,70.78,18.22,8889,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28954,Wales,OWID_WLS,16/04/2021,2262112,1673279,588833,28045,71.75,18.68,8895,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28955,Wales,OWID_WLS,17/04/2021,2286756,1685298,601458,26975,72.53,19.08,8556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28956,Wales,OWID_WLS,18/04/2021,2295270,1692463,602807,25603,72.8,19.12,8121,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28957,Wales,OWID_WLS,19/04/2021,2309974,1699092,610882,24263,73.27,19.38,7696,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28958,Wales,OWID_WLS,20/04/2021,2334885,1712372,622513,23487,74.06,19.74,7449,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28959,Wales,OWID_WLS,21/04/2021,2363110,1727455,635655,23311,74.95,20.16,7394,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28960,Wales,OWID_WLS,22/04/2021,2395810,1742273,653537,23456,75.99,20.73,7440,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28961,Wales,OWID_WLS,23/04/2021,2428519,1758106,670413,23772,77.03,21.26,7540,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28962,Wales,OWID_WLS,24/04/2021,2455634,1768585,687049,24125,77.89,21.79,7652,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28963,Wales,OWID_WLS,25/04/2021,2466909,1777375,689534,24520,78.24,21.87,7777,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28964,Wales,OWID_WLS,26/04/2021,2486446,1785347,701099,25210,78.86,22.24,7996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28965,Wales,OWID_WLS,27/04/2021,2515853,1800428,715425,25853,79.8,22.69,8200,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28966,Wales,OWID_WLS,28/04/2021,2549094,1816451,732643,26569,80.85,23.24,8427,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28967,Wales,OWID_WLS,29/04/2021,2579664,1830964,748700,26265,81.82,23.75,8330,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28968,Wales,OWID_WLS,30/04/2021,2611925,1846896,765029,26201,82.84,24.26,8310,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28969,Wales,OWID_WLS,1/05/2021,2624406,1854687,769719,24110,83.24,24.41,7647,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28970,Wales,OWID_WLS,2/05/2021,2632669,1861391,771278,23680,83.5,24.46,7511,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28971,Wales,OWID_WLS,3/05/2021,2636927,1864400,772527,21497,83.64,24.5,6818,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28972,Wales,OWID_WLS,4/05/2021,2656272,1873152,783120,20060,84.25,24.84,6362,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28973,Wales,OWID_WLS,5/05/2021,2683297,1884372,798925,19172,85.11,25.34,6081,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28974,Wales,OWID_WLS,6/05/2021,2711041,1895998,815043,18768,85.99,25.85,5953,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28975,Wales,OWID_WLS,7/05/2021,2740808,1909659,831149,18412,86.93,26.36,5840,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28976,Wales,OWID_WLS,8/05/2021,2764928,1922881,842047,20075,87.7,26.71,6367,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28977,Wales,OWID_WLS,9/05/2021,2781183,1935003,846180,21216,88.21,26.84,6729,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28978,Wales,OWID_WLS,10/05/2021,2803124,1948683,854441,23742,88.91,27.1,7530,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28979,Wales,OWID_WLS,11/05/2021,2825139,1961670,863469,24124,89.61,27.39,7651,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28980,Wales,OWID_WLS,12/05/2021,2853576,1975820,877756,24326,90.51,27.84,7715,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28981,Wales,OWID_WLS,13/05/2021,2882352,1990783,891569,24473,91.42,28.28,7762,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28982,Wales,OWID_WLS,14/05/2021,2911799,2005939,905860,24427,92.35,28.73,7748,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28983,Wales,OWID_WLS,15/05/2021,2934834,2019160,915674,24272,93.08,29.04,7698,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28984,Wales,OWID_WLS,16/05/2021,2945234,2027803,917431,23436,93.41,29.1,7433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28985,Wales,OWID_WLS,17/05/2021,2963120,2035905,927215,22857,93.98,29.41,7250,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28986,Wales,OWID_WLS,18/05/2021,2985083,2046011,939072,22849,94.68,29.78,7247,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28987,Wales,OWID_WLS,19/05/2021,3010574,2058106,952468,22428,95.49,30.21,7113,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28988,Wales,OWID_WLS,20/05/2021,3039371,2069689,969682,22431,96.4,30.76,7114,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28989,Wales,OWID_WLS,21/05/2021,3065687,2081036,984651,21984,97.23,31.23,6973,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28990,Wales,OWID_WLS,22/05/2021,3092530,2091824,1000706,22528,98.09,31.74,7145,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28991,Wales,OWID_WLS,23/05/2021,3102945,2099263,1003682,22530,98.42,31.83,7146,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28992,Wales,OWID_WLS,24/05/2021,3124549,2105319,1019230,23061,99.1,32.33,7314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28993,Wales,OWID_WLS,25/05/2021,3150396,2112647,1037749,23616,99.92,32.91,7490,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28994,Wales,OWID_WLS,26/05/2021,3178513,2120049,1058464,23991,100.81,33.57,7609,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28995,Wales,OWID_WLS,27/05/2021,3209225,2128063,1081162,24265,101.79,34.29,7696,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28996,Wales,OWID_WLS,28/05/2021,3238108,2135359,1102749,24632,102.7,34.98,7813,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28997,Wales,OWID_WLS,29/05/2021,3253356,2141427,1111929,22975,103.19,35.27,7287,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28998,Wales,OWID_WLS,30/05/2021,3260040,2146071,1113969,22442,103.4,35.33,7118,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28999,Wales,OWID_WLS,31/05/2021,3265670,2147274,1118396,20160,103.58,35.47,6394,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29000,Wales,OWID_WLS,1/06/2021,3290821,2152709,1138112,20061,104.38,36.1,6363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29001,Wales,OWID_WLS,2/06/2021,3318932,2161028,1157904,20060,105.27,36.73,6362,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29002,Wales,OWID_WLS,3/06/2021,3350883,2169624,1181259,20237,106.28,37.47,6419,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29003,Wales,OWID_WLS,4/06/2021,3383612,2175013,1208599,20786,107.32,38.33,6593,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29004,Wales,OWID_WLS,5/06/2021,3416953,2179830,1237123,23371,108.38,39.24,7413,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29005,Wales,OWID_WLS,6/06/2021,3432723,2183455,1249268,24669,108.88,39.62,7824,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29006,Wales,OWID_WLS,7/06/2021,3456033,2185427,1270606,27195,109.62,40.3,8625,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29007,Wales,OWID_WLS,8/06/2021,3482159,2190460,1291699,27334,110.44,40.97,8670,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29008,Wales,OWID_WLS,9/06/2021,3509853,2195485,1314368,27274,111.32,41.69,8651,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29009,Wales,OWID_WLS,10/06/2021,3538144,2201665,1336479,26752,112.22,42.39,8485,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29010,Wales,OWID_WLS,11/06/2021,3565508,2207350,1358158,25985,113.09,43.08,8242,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29011,Wales,OWID_WLS,12/06/2021,3591060,2213050,1378010,24872,113.9,43.71,7889,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29012,Wales,OWID_WLS,13/06/2021,3600704,2216031,1384673,23997,114.2,43.92,7611,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29013,Wales,OWID_WLS,14/06/2021,3629027,2218103,1410924,24713,115.1,44.75,7838,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29014,Wales,OWID_WLS,15/06/2021,3654482,2222281,1432201,24618,115.91,45.43,7808,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29015,Wales,OWID_WLS,16/06/2021,3679563,2225499,1454064,24244,116.7,46.12,7689,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29016,Wales,OWID_WLS,17/06/2021,3702459,2228532,1473927,23474,117.43,46.75,7445,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29017,Wales,OWID_WLS,18/06/2021,3723782,2233036,1490746,22611,118.11,47.28,7172,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29018,Wales,OWID_WLS,19/06/2021,3745235,2236091,1509144,22025,118.79,47.87,6986,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29019,Wales,OWID_WLS,20/06/2021,3755314,2237710,1517604,22087,119.11,48.13,7005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29020,Wales,OWID_WLS,21/06/2021,3773644,2239271,1534373,20660,119.69,48.67,6553,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29021,Wales,OWID_WLS,22/06/2021,3795573,2242482,1553091,20156,120.38,49.26,6393,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29022,Wales,OWID_WLS,23/06/2021,3817594,2245884,1571710,19719,121.08,49.85,6254,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29023,Wales,OWID_WLS,24/06/2021,3839334,2248012,1591322,19554,121.77,50.47,6202,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29024,Wales,OWID_WLS,25/06/2021,3857911,2250126,1607785,19161,122.36,50.99,6077,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29025,Wales,OWID_WLS,26/06/2021,3870746,2252270,1618476,17930,122.77,51.33,5687,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29026,Wales,OWID_WLS,27/06/2021,3880456,2253214,1627242,17877,123.08,51.61,5670,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29027,Wales,OWID_WLS,28/06/2021,3897827,2255039,1642788,17740,123.63,52.1,5627,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29028,Wales,OWID_WLS,29/06/2021,3917491,2257737,1659754,17417,124.25,52.64,5524,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29029,Wales,OWID_WLS,30/06/2021,3937360,2259622,1677738,17109,124.88,53.21,5426,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29030,Wales,OWID_WLS,1/07/2021,3956875,2261056,1695819,16792,125.5,53.79,5326,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29031,Wales,OWID_WLS,2/07/2021,3974818,2262284,1712534,16701,126.07,54.32,5297,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29032,Wales,OWID_WLS,3/07/2021,3987599,2263775,1723824,16693,126.47,54.67,5295,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29033,Wales,OWID_WLS,4/07/2021,3995606,2264974,1730632,16450,126.73,54.89,5217,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29034,Wales,OWID_WLS,5/07/2021,4012192,2266056,1746136,16338,127.25,55.38,5182,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29035,Wallis and Futuna,WLF,23/03/2021,1286,1286,3041823.96,112209.42,11.44,11.26,3376.55,Oxford/AstraZeneca
29036,Wallis and Futuna,WLF,24/03/2021,1094522.96,5341596.08,3041823.96,272,27.29,11.26,24186,Oxford/AstraZeneca
29037,Wallis and Futuna,WLF,25/03/2021,1094522.96,5341596.08,3041823.96,272,27.29,11.26,24186,Oxford/AstraZeneca
29038,Wallis and Futuna,WLF,26/03/2021,1094522.96,5341596.08,3041823.96,272,27.29,11.26,24186,Oxford/AstraZeneca
29039,Wallis and Futuna,WLF,27/03/2021,1094522.96,5341596.08,3041823.96,272,27.29,11.26,24186,Oxford/AstraZeneca
29040,Wallis and Futuna,WLF,28/03/2021,1094522.96,5341596.08,3041823.96,272,27.29,11.26,24186,Oxford/AstraZeneca
29041,Wallis and Futuna,WLF,29/03/2021,1094522.96,5341596.08,3041823.96,272,27.29,11.26,24186,Oxford/AstraZeneca
29042,Wallis and Futuna,WLF,30/03/2021,3190,3190,3041823.96,272,28.37,11.26,24186,Oxford/AstraZeneca
29043,Wallis and Futuna,WLF,31/03/2021,1094522.96,5341596.08,3041823.96,246,27.29,11.26,21874,Oxford/AstraZeneca
29044,Wallis and Futuna,WLF,1/04/2021,1094522.96,5341596.08,3041823.96,219,27.29,11.26,19474,Oxford/AstraZeneca
29045,Wallis and Futuna,WLF,2/04/2021,1094522.96,5341596.08,3041823.96,193,27.29,11.26,17162,Oxford/AstraZeneca
29046,Wallis and Futuna,WLF,3/04/2021,1094522.96,5341596.08,3041823.96,167,27.29,11.26,14850,Oxford/AstraZeneca
29047,Wallis and Futuna,WLF,4/04/2021,1094522.96,5341596.08,3041823.96,140,27.29,11.26,12449,Oxford/AstraZeneca
29048,Wallis and Futuna,WLF,5/04/2021,1094522.96,5341596.08,3041823.96,114,27.29,11.26,10137,Oxford/AstraZeneca
29049,Wallis and Futuna,WLF,6/04/2021,1094522.96,5341596.08,3041823.96,88,27.29,11.26,7825,Oxford/AstraZeneca
29050,Wallis and Futuna,WLF,7/04/2021,3892,3892,3041823.96,88,34.61,11.26,7825,Oxford/AstraZeneca
29051,Wallis and Futuna,WLF,8/04/2021,1094522.96,5341596.08,3041823.96,77,27.29,11.26,6847,Oxford/AstraZeneca
29052,Wallis and Futuna,WLF,9/04/2021,1094522.96,5341596.08,3041823.96,67,27.29,11.26,5958,Oxford/AstraZeneca
29053,Wallis and Futuna,WLF,10/04/2021,1094522.96,5341596.08,3041823.96,56,27.29,11.26,4980,Oxford/AstraZeneca
29054,Wallis and Futuna,WLF,11/04/2021,1094522.96,5341596.08,3041823.96,45,27.29,11.26,4001,Oxford/AstraZeneca
29055,Wallis and Futuna,WLF,12/04/2021,1094522.96,5341596.08,3041823.96,35,27.29,11.26,3112,Oxford/AstraZeneca
29056,Wallis and Futuna,WLF,13/04/2021,3973,3973,3041823.96,24,35.33,11.26,2134,Oxford/AstraZeneca
29057,Wallis and Futuna,WLF,14/04/2021,1094522.96,5341596.08,3041823.96,13,27.29,11.26,1156,Oxford/AstraZeneca
29058,Wallis and Futuna,WLF,15/04/2021,1094522.96,5341596.08,3041823.96,13,27.29,11.26,1156,Oxford/AstraZeneca
29059,Wallis and Futuna,WLF,16/04/2021,1094522.96,5341596.08,3041823.96,13,27.29,11.26,1156,Oxford/AstraZeneca
29060,Wallis and Futuna,WLF,17/04/2021,1094522.96,5341596.08,3041823.96,13,27.29,11.26,1156,Oxford/AstraZeneca
29061,Wallis and Futuna,WLF,18/04/2021,1094522.96,5341596.08,3041823.96,13,27.29,11.26,1156,Oxford/AstraZeneca
29062,Wallis and Futuna,WLF,19/04/2021,1094522.96,5341596.08,3041823.96,13,27.29,11.26,1156,Oxford/AstraZeneca
29063,Wallis and Futuna,WLF,20/04/2021,4062,4062,3041823.96,13,36.12,11.26,1156,Oxford/AstraZeneca
29064,Wallis and Futuna,WLF,21/04/2021,1094522.96,5341596.08,3041823.96,43,27.29,11.26,3824,Oxford/AstraZeneca
29065,Wallis and Futuna,WLF,22/04/2021,1094522.96,5341596.08,3041823.96,73,27.29,11.26,6491,Oxford/AstraZeneca
29066,Wallis and Futuna,WLF,23/04/2021,1094522.96,5341596.08,3041823.96,104,27.29,11.26,9248,Oxford/AstraZeneca
29067,Wallis and Futuna,WLF,24/04/2021,1094522.96,5341596.08,3041823.96,134,27.29,11.26,11915,Oxford/AstraZeneca
29068,Wallis and Futuna,WLF,25/04/2021,1094522.96,5341596.08,3041823.96,164,27.29,11.26,14583,Oxford/AstraZeneca
29069,Wallis and Futuna,WLF,26/04/2021,1094522.96,5341596.08,3041823.96,195,27.29,11.26,17339,Oxford/AstraZeneca
29070,Wallis and Futuna,WLF,27/04/2021,5638,4150,1488,225,50.13,13.23,20007,Oxford/AstraZeneca
29071,Wallis and Futuna,WLF,28/04/2021,1094522.96,5341596.08,3041823.96,194,27.29,11.26,17251,Oxford/AstraZeneca
29072,Wallis and Futuna,WLF,29/04/2021,1094522.96,5341596.08,3041823.96,164,27.29,11.26,14583,Oxford/AstraZeneca
29073,Wallis and Futuna,WLF,30/04/2021,1094522.96,5341596.08,3041823.96,133,27.29,11.26,11826,Oxford/AstraZeneca
29074,Wallis and Futuna,WLF,1/05/2021,1094522.96,5341596.08,3041823.96,102,27.29,11.26,9070,Oxford/AstraZeneca
29075,Wallis and Futuna,WLF,2/05/2021,1094522.96,5341596.08,3041823.96,71,27.29,11.26,6313,Oxford/AstraZeneca
29076,Wallis and Futuna,WLF,3/05/2021,1094522.96,5341596.08,3041823.96,40,27.29,11.26,3557,Oxford/AstraZeneca
29077,Wallis and Futuna,WLF,4/05/2021,5704,4216,1488,9,50.72,13.23,800,Oxford/AstraZeneca
29078,Wallis and Futuna,WLF,5/05/2021,1094522.96,5341596.08,3041823.96,10,27.29,11.26,889,Oxford/AstraZeneca
29079,Wallis and Futuna,WLF,6/05/2021,1094522.96,5341596.08,3041823.96,10,27.29,11.26,889,Oxford/AstraZeneca
29080,Wallis and Futuna,WLF,7/05/2021,1094522.96,5341596.08,3041823.96,10,27.29,11.26,889,Oxford/AstraZeneca
29081,Wallis and Futuna,WLF,8/05/2021,1094522.96,5341596.08,3041823.96,10,27.29,11.26,889,Oxford/AstraZeneca
29082,Wallis and Futuna,WLF,9/05/2021,1094522.96,5341596.08,3041823.96,10,27.29,11.26,889,Oxford/AstraZeneca
29083,Wallis and Futuna,WLF,10/05/2021,1094522.96,5341596.08,3041823.96,10,27.29,11.26,889,Oxford/AstraZeneca
29084,Wallis and Futuna,WLF,11/05/2021,5774,4286,1488,10,51.34,13.23,889,Oxford/AstraZeneca
29085,Wallis and Futuna,WLF,12/05/2021,1094522.96,5341596.08,3041823.96,58,27.29,11.26,5157,Oxford/AstraZeneca
29086,Wallis and Futuna,WLF,13/05/2021,1094522.96,5341596.08,3041823.96,105,27.29,11.26,9337,Oxford/AstraZeneca
29087,Wallis and Futuna,WLF,14/05/2021,1094522.96,5341596.08,3041823.96,153,27.29,11.26,13605,Oxford/AstraZeneca
29088,Wallis and Futuna,WLF,15/05/2021,1094522.96,5341596.08,3041823.96,200,27.29,11.26,17784,Oxford/AstraZeneca
29089,Wallis and Futuna,WLF,16/05/2021,1094522.96,5341596.08,3041823.96,248,27.29,11.26,22052,Oxford/AstraZeneca
29090,Wallis and Futuna,WLF,17/05/2021,1094522.96,5341596.08,3041823.96,295,27.29,11.26,26232,Oxford/AstraZeneca
29091,Wallis and Futuna,WLF,18/05/2021,8175,4321,3854,343,72.69,34.27,30500,Oxford/AstraZeneca
29092,Wallis and Futuna,WLF,19/05/2021,1094522.96,5341596.08,3041823.96,296,27.29,11.26,26320,Oxford/AstraZeneca
29093,Wallis and Futuna,WLF,20/05/2021,1094522.96,5341596.08,3041823.96,249,27.29,11.26,22141,Oxford/AstraZeneca
29094,Wallis and Futuna,WLF,21/05/2021,1094522.96,5341596.08,3041823.96,203,27.29,11.26,18051,Oxford/AstraZeneca
29095,Wallis and Futuna,WLF,22/05/2021,1094522.96,5341596.08,3041823.96,156,27.29,11.26,13872,Oxford/AstraZeneca
29096,Wallis and Futuna,WLF,23/05/2021,1094522.96,5341596.08,3041823.96,109,27.29,11.26,9692,Oxford/AstraZeneca
29097,Wallis and Futuna,WLF,24/05/2021,1094522.96,5341596.08,3041823.96,62,27.29,11.26,5513,Oxford/AstraZeneca
29098,Wallis and Futuna,WLF,25/05/2021,8283,4352,3931,15,73.65,34.95,1334,Oxford/AstraZeneca
29099,Wallis and Futuna,WLF,26/05/2021,1094522.96,5341596.08,3041823.96,15,27.29,11.26,1334,Oxford/AstraZeneca
29100,Wallis and Futuna,WLF,27/05/2021,1094522.96,5341596.08,3041823.96,14,27.29,11.26,1245,Oxford/AstraZeneca
29101,Wallis and Futuna,WLF,28/05/2021,1094522.96,5341596.08,3041823.96,14,27.29,11.26,1245,Oxford/AstraZeneca
29102,Wallis and Futuna,WLF,29/05/2021,1094522.96,5341596.08,3041823.96,13,27.29,11.26,1156,Oxford/AstraZeneca
29103,Wallis and Futuna,WLF,30/05/2021,1094522.96,5341596.08,3041823.96,13,27.29,11.26,1156,Oxford/AstraZeneca
29104,Wallis and Futuna,WLF,31/05/2021,1094522.96,5341596.08,3041823.96,12,27.29,11.26,1067,Oxford/AstraZeneca
29105,Wallis and Futuna,WLF,1/06/2021,8365,4374,3991,12,74.38,35.49,1067,Oxford/AstraZeneca
29106,Wallis and Futuna,WLF,2/06/2021,1094522.96,5341596.08,3041823.96,14,27.29,11.26,1245,Oxford/AstraZeneca
29107,Wallis and Futuna,WLF,3/06/2021,1094522.96,5341596.08,3041823.96,16,27.29,11.26,1423,Oxford/AstraZeneca
29108,Wallis and Futuna,WLF,4/06/2021,1094522.96,5341596.08,3041823.96,19,27.29,11.26,1689,Oxford/AstraZeneca
29109,Wallis and Futuna,WLF,5/06/2021,1094522.96,5341596.08,3041823.96,21,27.29,11.26,1867,Oxford/AstraZeneca
29110,Wallis and Futuna,WLF,6/06/2021,1094522.96,5341596.08,3041823.96,24,27.29,11.26,2134,Oxford/AstraZeneca
29111,Wallis and Futuna,WLF,7/06/2021,1094522.96,5341596.08,3041823.96,26,27.29,11.26,2312,Oxford/AstraZeneca
29112,Wallis and Futuna,WLF,8/06/2021,8564,4445,4119,28,76.15,36.63,2490,Oxford/AstraZeneca
29113,Wallis and Futuna,WLF,9/06/2021,1094522.96,5341596.08,3041823.96,26,27.29,11.26,2312,Oxford/AstraZeneca
29114,Wallis and Futuna,WLF,10/06/2021,1094522.96,5341596.08,3041823.96,24,27.29,11.26,2134,Oxford/AstraZeneca
29115,Wallis and Futuna,WLF,11/06/2021,1094522.96,5341596.08,3041823.96,22,27.29,11.26,1956,Oxford/AstraZeneca
29116,Wallis and Futuna,WLF,12/06/2021,1094522.96,5341596.08,3041823.96,20,27.29,11.26,1778,Oxford/AstraZeneca
29117,Wallis and Futuna,WLF,13/06/2021,1094522.96,5341596.08,3041823.96,18,27.29,11.26,1601,Oxford/AstraZeneca
29118,Wallis and Futuna,WLF,14/06/2021,1094522.96,5341596.08,3041823.96,15,27.29,11.26,1334,Oxford/AstraZeneca
29119,Wallis and Futuna,WLF,15/06/2021,8657,4470,4187,13,76.98,37.23,1156,Oxford/AstraZeneca
29120,Wallis and Futuna,WLF,16/06/2021,1094522.96,5341596.08,3041823.96,16,27.29,11.26,1423,Oxford/AstraZeneca
29121,Wallis and Futuna,WLF,17/06/2021,1094522.96,5341596.08,3041823.96,18,27.29,11.26,1601,Oxford/AstraZeneca
29122,Wallis and Futuna,WLF,18/06/2021,1094522.96,5341596.08,3041823.96,20,27.29,11.26,1778,Oxford/AstraZeneca
29123,Wallis and Futuna,WLF,19/06/2021,1094522.96,5341596.08,3041823.96,23,27.29,11.26,2045,Oxford/AstraZeneca
29124,Wallis and Futuna,WLF,20/06/2021,1094522.96,5341596.08,3041823.96,25,27.29,11.26,2223,Oxford/AstraZeneca
29125,Wallis and Futuna,WLF,21/06/2021,8834,4532,4302,27,78.55,38.25,2401,Oxford/AstraZeneca
29126,Wallis and Futuna,WLF,22/06/2021,1094522.96,5341596.08,3041823.96,27,27.29,11.26,2401,Oxford/AstraZeneca
29127,Wallis and Futuna,WLF,23/06/2021,1094522.96,5341596.08,3041823.96,25,27.29,11.26,2223,Oxford/AstraZeneca
29128,Wallis and Futuna,WLF,24/06/2021,1094522.96,5341596.08,3041823.96,22,27.29,11.26,1956,Oxford/AstraZeneca
29129,Wallis and Futuna,WLF,25/06/2021,1094522.96,5341596.08,3041823.96,20,27.29,11.26,1778,Oxford/AstraZeneca
29130,Wallis and Futuna,WLF,26/06/2021,1094522.96,5341596.08,3041823.96,17,27.29,11.26,1512,Oxford/AstraZeneca
29131,Wallis and Futuna,WLF,27/06/2021,1094522.96,5341596.08,3041823.96,15,27.29,11.26,1334,Oxford/AstraZeneca
