total_vaccs,ppl_vaccd,ppl_fully_vaccd,daily_vaccs,total_vaccs_per_100,ppl_fully_vaccd_per_100,daily_vaccs_per_million
1094522.96,5341596.08,3041823.96,2444,27.29,11.26,128
1094522.96,5341596.08,3041823.96,2550,27.29,11.26,133
330348,330348,3041823.96,2657,1.73,11.26,139
1094522.96,5341596.08,3041823.96,2387,27.29,11.26,125
332955,332955,3041823.96,2117,1.74,11.26,111
1094522.96,5341596.08,3041823.96,2048,27.29,11.26,107
334363,334363,3041823.96,2009,1.75,11.26,105
335232,335232,3041823.96,1655,1.75,11.26,87
336826,336826,3041823.96,1404,1.76,11.26,73
339481,339481,3041823.96,1305,1.77,11.26,68
341698,341698,3041823.96,1435,1.79,11.26,75
344394,344394,3041823.96,1634,1.8,11.26,85
344647,344647,3041823.96,1570,1.8,11.26,82
1094522.96,5341596.08,3041823.96,1552,27.29,11.26,81
345806,345806,3041823.96,1511,1.81,11.26,79
347638,347638,3041823.96,1545,1.82,11.26,81
1094522.96,5341596.08,3041823.96,1520,27.29,11.26,79
352607,352607,3041823.96,1558,1.84,11.26,81
354777,354777,3041823.96,1483,1.85,11.26,78
355093,355093,3041823.96,1492,1.86,11.26,78
355118,355118,3041823.96,1413,1.86,11.26,74
356134,356134,3041823.96,1475,1.86,11.26,77
357015,357015,3041823.96,1340,1.87,11.26,70
357650,357650,3041823.96,1075,1.87,11.26,56
1094522.96,5341596.08,3041823.96,785,27.29,11.26,41
1094522.96,5341596.08,3041823.96,540,27.29,11.26,28
359008,358989,19,559,1.88,0,29
359184,359165,19,581,1.88,0,30
1094522.96,5341596.08,3041823.96,1019,27.29,11.26,53
367356,365256,2100,1477,1.92,0.01,77
369674,366198,3476,1718,1.93,0.02,90
374268,368465,5803,2309,1.96,0.03,121
377614,370003,7611,2723,1.97,0.04,142
1094522.96,5341596.08,3041823.96,2918,27.29,11.26,153
381257,371791,9466,3153,1.99,0.05,165
387363,373577,13786,3442,2.02,0.07,180
393313,375578,17735,3708,2.06,0.09,194
406167,378694,27473,5213,2.12,0.14,273
413961,380697,33264,5670,2.16,0.17,296
420685,383273,37412,6153,2.2,0.2,322
1094522.96,5341596.08,3041823.96,6023,27.29,11.26,315
422508,383726,38782,5893,2.21,0.2,308
425051,384406,40645,5384,2.22,0.21,281
426356,384671,41685,4720,2.23,0.22,247
427440,385047,42393,3039,2.23,0.22,159
427730,385114,42616,1967,2.24,0.22,103
428321,385219,43102,1091,2.24,0.23,57
428391,385236,43155,971,2.24,0.23,51
428407,385242,43165,843,2.24,0.23,44
60,60,3041823.96,112209.42,0,11.26,3376.55
1213,1213,3041823.96,1153,0,11.26,36
5299,5299,3041823.96,2620,0.02,11.26,81
12011,12011,3041823.96,3984,0.04,11.26,123
18697,18694,3,4659,0.06,0,144
34058,34051,7,6800,0.11,0,210
55720,55709,11,9277,0.17,0,287
78361,78345,16,11186,0.24,0,346
97898,97872,26,13812,0.3,0,427
112028,112000,28,15247,0.35,0,471
127377,127348,29,16481,0.39,0,509
139728,139697,31,17290,0.43,0,534
166539,166505,34,18926,0.51,0,585
196276,196240,36,20079,0.61,0,620
224713,224676,37,20907,0.69,0,646
250857,250820,37,21851,0.78,0,675
276903,276865,38,23554,0.86,0,728
293556,293518,38,23740,0.91,0,733
303422,303384,38,23385,0.94,0,723
323419,323380,39,22411,1,0,692
348732,348690,42,21779,1.08,0,673
369553,369451,102,20691,1.14,0,639
387594,386747,847,19534,1.2,0,604
402062,397473,4589,17880,1.24,0.01,552
415805,405190,10615,17464,1.28,0.03,540
431267,414887,16380,18264,1.33,0.05,564
455472,424605,30867,18865,1.41,0.1,583
484623,432915,51708,19413,1.5,0.16,600
513638,439229,74409,20584,1.59,0.23,636
539358,445662,93696,21681,1.67,0.29,670
555829,449586,106243,21967,1.72,0.33,679
571616,451287,120329,22259,1.77,0.37,688
587924,454937,132987,22380,1.82,0.41,691
622331,462590,159741,23837,1.92,0.49,736
662695,473993,188702,25439,2.05,0.58,786
699238,483516,215722,26514,2.16,0.67,819
741287,499183,242104,28847,2.29,0.75,891
771725,506782,264943,30842,2.38,0.82,953
788571,509192,279379,30994,2.44,0.86,958
802861,514768,288093,30705,2.48,0.89,949
831156,523964,307192,29832,2.57,0.95,922
863650,534942,328708,28708,2.67,1.02,887
894237,547509,346728,27857,2.76,1.07,861
920939,559504,361435,25665,2.85,1.12,793
942433,566698,375735,24387,2.91,1.16,753
957962,572233,385729,24199,2.96,1.19,748
981053,584673,396380,25456,3.03,1.22,787
1020214,609940,410274,27008,3.15,1.27,834
1043940,625981,417959,25756,3.23,1.29,796
1072501,646848,425653,25466,3.31,1.32,787
1099697,664907,434790,25537,3.4,1.34,789
1119202,680495,438707,25253,3.46,1.36,780
1128823,689053,439770,24409,3.49,1.36,754
1138648,695136,443512,22514,3.52,1.37,696
1171457,719735,451722,21606,3.62,1.4,668
1204590,741769,462821,22950,3.72,1.43,709
1231760,757547,474213,22751,3.81,1.47,703
1259982,772283,487699,22898,3.89,1.51,707
1278782,784441,494341,22797,3.95,1.53,704
1289459,792364,497095,22948,3.98,1.54,709
1304206,801450,502756,23651,4.03,1.55,731
1334290,822655,511635,23262,4.12,1.58,719
1368794,845360,523434,23458,4.23,1.62,725
1408260,871673,536587,25214,4.35,1.66,779
1420709,878100,542609,22961,4.39,1.68,709
1447111,895658,551453,24047,4.47,1.7,743
1452427,898548,553879,23281,4.49,1.71,719
1468078,906137,561941,23410,4.54,1.74,723
1519055,930513,588542,26395,4.69,1.82,816
1568654,960524,608130,28551,4.85,1.88,882
1623317,992360,630957,30722,5.02,1.95,949
1678810,1029147,649663,36872,5.19,2.01,1139
1726313,1061227,665086,39886,5.33,2.05,1232
1753201,1079748,673453,42968,5.42,2.08,1328
1785504,1105487,680017,45347,5.52,2.1,1401
1846704,1141956,704748,46807,5.71,2.18,1446
1895444,1172336,723108,46684,5.86,2.23,1442
1913483,1182587,730896,41452,5.91,2.26,1281
1913599,1182698,730901,33541,5.91,2.26,1036
1913632,1182719,730913,26760,5.91,2.26,827
1924382,1192880,731502,24454,5.95,2.26,756
1934677,1202849,731828,21310,5.98,2.26,658
1994938,1235084,759854,21176,6.16,2.35,654
2071489,1279435,792054,25149,6.4,2.45,777
2155137,1329157,825980,34522,6.66,2.55,1067
2235740,1387906,847834,46020,6.91,2.62,1422
2296337,1429825,866512,54672,7.09,2.68,1689
2341545,1471903,869642,59595,7.23,2.69,1841
2387532,1509557,877975,64694,7.38,2.71,1999
2482541,1578679,903862,69658,7.67,2.79,2152
2582093,1647637,934456,72943,7.98,2.89,2254
2604081,1667734,936347,64135,8.05,2.89,1982
2711421,1725818,985603,67954,8.38,3.05,2100
2785197,1772264,1012933,69837,8.61,3.13,2158
2850593,1822794,1027799,72721,8.81,3.18,2247
2913009,1860864,1052145,75068,9,3.25,2319
3008429,1927861,1080568,75127,9.3,3.34,2321
3107218,2002345,1104873,75018,9.6,3.41,2318
3212873,2098189,1114684,86970,9.93,3.44,2687
3330436,2208016,1122420,88431,10.29,3.47,2732
3420713,2293377,1127336,90788,10.57,3.48,2805
3493193,2364455,1128738,91800,10.79,3.49,2836
3574376,2444075,1130301,94481,11.04,3.49,2919
3638812,2503655,1135157,90055,11.24,3.51,2782
3790121,2609377,1180744,97558,11.71,3.65,3014
3944987,2724048,1220939,104588,12.19,3.77,3231
4102936,2835178,1267758,110357,12.68,3.92,3410
4227554,2929736,1297818,115263,13.06,4.01,3561
4361358,3030096,1331262,124024,13.48,4.11,3832
4490270,3132304,1357966,130842,13.87,4.2,4043
4688233,3275194,1413039,149917,14.49,4.37,4632
4904109,3435420,1468689,159141,15.15,4.54,4917
5108948,3632195,1476753,166280,15.78,4.56,5137
5330654,3810071,1520583,175388,16.47,4.7,5419
5510720,3957687,1553033,183309,17.03,4.8,5664
5675002,4086087,1588915,187663,17.53,4.91,5798
5815575,4202601,1612974,189329,17.97,4.98,5850
6051198,4384441,1666757,194709,18.7,5.15,6016
6301727,4574685,1727042,199660,19.47,5.34,6169
6554500,4749133,1805367,206507,20.25,5.58,6380
6823104,4924334,1898770,213207,21.08,5.87,6587
7039072,5072714,1966358,218336,21.75,6.08,6746
7226949,5204993,2021956,221707,22.33,6.25,6850
7395905,5308849,2087056,225761,22.85,6.45,6975
7593179,5463128,2130051,220283,23.46,6.58,6806
7824912,5610911,2214001,217598,24.18,6.84,6723
8083685,5774667,2309018,218455,24.98,7.13,6750
8346697,5952815,2393882,217656,25.79,7.4,6725
8582893,6119874,2463019,220546,26.52,7.61,6814
8800700,6261014,2539686,224822,27.19,7.85,6946
9006715,6388399,2618316,230116,27.83,8.09,7110
9320476,6585002,2735474,246757,28.8,8.45,7624
9660519,6791759,2868760,262230,29.85,8.86,8102
880,880,3041823.96,112209.42,0.16,11.26,3376.55
1578,1578,3041823.96,698,0.29,11.26,1291
3204,3204,3041823.96,1162,0.59,11.26,2150
4269,4269,3041823.96,1130,0.79,11.26,2090
6854,6854,3041823.96,1494,1.27,11.26,2764
9752,9752,3041823.96,1774,1.8,11.26,3282
12934,12934,3041823.96,2009,2.39,11.26,3717
16251,16251,3041823.96,2196,3.01,11.26,4063
20161,20161,3041823.96,2655,3.73,11.26,4912
25327,25327,3041823.96,3160,4.69,11.26,5846
27367,27367,3041823.96,3300,5.06,11.26,6105
33106,33106,3041823.96,3750,6.12,11.26,6937
38591,38591,3041823.96,4120,7.14,11.26,7622
43817,43817,3041823.96,4412,8.11,11.26,8162
50047,50047,3041823.96,4828,9.26,11.26,8932
56218,56218,3041823.96,5151,10.4,11.26,9529
64048,64048,3041823.96,5532,11.85,11.26,10234
64048,64048,3041823.96,5240,11.85,11.26,9694
70009,70009,3041823.96,5272,12.95,11.26,9753
75013,75013,3041823.96,5203,13.88,11.26,9626
80159,80159,3041823.96,5192,14.83,11.26,9605
85110,85110,3041823.96,5009,15.75,11.26,9267
90865,90865,3041823.96,4950,16.81,11.26,9157
98311,98311,3041823.96,4895,18.19,11.26,9056
99419,99419,3041823.96,5053,18.39,11.26,9348
105492,105492,3041823.96,5069,19.52,11.26,9378
111415,111415,3041823.96,5200,20.61,11.26,9620
117115,117115,3041823.96,5279,21.67,11.26,9766
123665,123665,3041823.96,5508,22.88,11.26,10190
129424,129424,3041823.96,5508,23.94,11.26,10190
137124,137124,3041823.96,5545,25.37,11.26,10258
138827,138827,3041823.96,5630,25.68,11.26,10415
145768,145768,3041823.96,5754,26.97,11.26,10645
151643,151643,3041823.96,5747,28.05,11.26,10632
157813,157813,3041823.96,5814,29.2,11.26,10756
165675,165675,3041823.96,6001,30.65,11.26,11102
175456,175456,3041823.96,6576,32.46,11.26,12166
186930,186930,3041823.96,7115,34.58,11.26,13163
188436,188436,3041823.96,7087,34.86,11.26,13111
198206,198206,3041823.96,7491,36.67,11.26,13858
206114,206114,3041823.96,7782,38.13,11.26,14397
212711,212711,3041823.96,7843,39.35,11.26,14510
214486,214486,3041823.96,6973,39.68,11.26,12900
215852,215852,3041823.96,5771,39.93,11.26,10676
217597,217597,3041823.96,4381,40.26,11.26,8105
218046,218046,3041823.96,4230,40.34,11.26,7825
218645,218645,3041823.96,2920,40.45,11.26,5402
218912,218912,3041823.96,1828,40.5,11.26,3382
220768,220768,3041823.96,1151,40.84,11.26,2129
222970,222970,3041823.96,1212,41.25,11.26,2242
224979,224979,3041823.96,1304,41.62,11.26,2412
227423,227423,3041823.96,1404,42.07,11.26,2597
227696,227696,3041823.96,1379,42.12,11.26,2551
230130,230130,3041823.96,1641,42.57,11.26,3036
232175,232175,3041823.96,1895,42.95,11.26,3506
233875,233875,3041823.96,1872,43.27,11.26,3463
235682,235682,3041823.96,1816,43.6,11.26,3360
237716,237716,3041823.96,1820,43.98,11.26,3367
240773,240773,3041823.96,1907,44.54,11.26,3528
241127,241127,3041823.96,1919,44.61,11.26,3550
245470,243749,1721,2191,45.41,0.32,4053
250633,246896,3737,2637,46.37,0.69,4878
256892,251139,5753,3288,47.52,1.06,6083
263832,255881,7951,4021,48.81,1.47,7439
270854,260285,10569,4734,50.11,1.96,8758
280186,265235,14951,5630,51.83,2.77,10415
282926,267795,15131,5971,52.34,2.8,11046
283753,268459,15294,5469,52.49,2.83,10118
1094522.96,5341596.08,3041823.96,5823,27.29,11.26,10773
299029,273660,25369,6020,55.32,4.69,11137
1094522.96,5341596.08,3041823.96,5366,27.29,11.26,9927
303752,274782,28970,4700,56.19,5.36,8695
312053,277522,34531,4552,57.73,6.39,8421
313363,278069,35294,4348,57.97,6.53,8044
319532,279302,40230,5111,59.11,7.44,9455
327665,281848,45817,5182,60.62,8.48,9587
335323,283973,51350,5185,62.03,9.5,9592
342379,285562,56817,5856,63.34,10.51,10834
349757,287171,62586,6572,64.7,11.58,12158
358705,288903,69802,6665,66.36,12.91,12330
360997,290014,70983,6805,66.78,13.13,12589
368150,291227,76923,6945,68.11,14.23,12848
375240,292413,82827,6796,69.42,15.32,12573
382078,293429,88649,6679,70.68,16.4,12356
386881,294269,92612,6357,71.57,17.13,11760
392590,295251,97339,6119,72.63,18.01,11320
397875,296529,101346,5596,73.61,18.75,10353
1094522.96,5341596.08,3041823.96,5388,27.29,11.26,9968
399550,296961,102589,4486,73.92,18.98,8299
406133,297639,108494,4413,75.13,20.07,8164
412636,298396,114240,4365,76.34,21.13,8075
418925,299407,119518,4578,77.5,22.11,8469
423770,300189,123581,4454,78.4,22.86,8240
427228,300438,126790,4193,79.04,23.46,7757
428831,300664,128167,4303,79.33,23.71,7961
431792,300906,130886,4606,79.88,24.21,8521
435236,301239,133997,4158,80.52,24.79,7692
437912,301707,136205,3611,81.01,25.2,6680
440987,302097,138890,3152,81.58,25.69,5831
442560,302482,140078,2684,81.87,25.91,4965
443176,302506,140670,2278,81.99,26.02,4214
443936,302688,141248,2158,82.13,26.13,3992
445887,302974,142913,2014,82.49,26.44,3726
448708,303336,145372,1925,83.01,26.89,3561
451601,303919,147682,1956,83.55,27.32,3619
453829,304394,149435,1835,83.96,27.65,3395
455940,304861,151079,1911,84.35,27.95,3535
1094522.96,5341596.08,3041823.96,2067,27.29,11.26,3824
459347,305401,153946,2202,84.98,28.48,4074
461852,305850,156002,2281,85.44,28.86,4220
464505,306430,158075,2257,85.93,29.24,4175
466740,307210,159530,2163,86.35,29.51,4002
469381,307927,161454,2222,86.84,29.87,4111
470836,308423,162413,2128,87.1,30.05,3937
472694,308905,163789,2150,87.45,30.3,3977
473035,309022,164013,1955,87.51,30.34,3617
474625,309444,165181,1825,87.81,30.56,3376
476305,309815,166490,1686,88.12,30.8,3119
477916,310159,167757,1597,88.41,31.03,2954
479294,310405,168889,1416,88.67,31.24,2620
480939,310834,170105,1443,88.97,31.47,2670
482340,311225,171115,1378,89.23,31.66,2549
482628,311325,171303,1370,89.29,31.69,2534
484003,311740,172263,1340,89.54,31.87,2479
485424,312133,173291,1303,89.8,32.06,2411
486833,312574,174259,1274,90.06,32.24,2357
488203,313085,175118,1273,90.32,32.4,2355
489415,313485,175930,1211,90.54,32.55,2240
490407,313609,176798,1152,90.73,32.71,2131
1094522.96,5341596.08,3041823.96,1213,27.29,11.26,2244
491834,313865,177969,1119,90.99,32.92,2070
492718,314059,178659,1042,91.15,33.05,1928
493630,314194,179436,971,91.32,33.2,1796
494794,314538,180256,942,91.54,33.35,1743
495873,314755,181118,923,91.74,33.51,1708
496662,314903,181759,894,91.88,33.63,1654
1094522.96,5341596.08,3041823.96,878,27.29,11.26,1624
497871,315156,182715,862,92.11,33.8,1595
498655,315282,183373,848,92.25,33.92,1569
499609,315397,184212,854,92.43,34.08,1580
500485,315620,184865,813,92.59,34.2,1504
501493,315822,185671,803,92.78,34.35,1486
502546,315975,186571,841,92.97,34.52,1556
502846,316069,186777,797,93.03,34.55,1474
503997,316261,187736,875,93.24,34.73,1619
505285,316497,188788,947,93.48,34.93,1752
506233,316704,189529,946,93.65,35.06,1750
507074,316847,190227,941,93.81,35.19,1741
507741,317012,190729,893,93.93,35.28,1652
508655,317214,191441,873,94.1,35.42,1615
508969,317244,191725,875,94.16,35.47,1619
509637,317316,192321,806,94.28,35.58,1491
512200,317398,194802,988,94.76,36.04,1828
517333,317549,199784,1586,95.71,36.96,2934
0,0,3041823.96,112209.42,0,11.26,3376.55
1094522.96,5341596.08,3041823.96,214,27.29,11.26,11
1094522.96,5341596.08,3041823.96,214,27.29,11.26,11
643,643,3041823.96,214,0,11.26,11
1094522.96,5341596.08,3041823.96,800,27.29,11.26,40
1094522.96,5341596.08,3041823.96,1152,27.29,11.26,57
1094522.96,5341596.08,3041823.96,1386,27.29,11.26,68
1094522.96,5341596.08,3041823.96,1554,27.29,11.26,77
1094522.96,5341596.08,3041823.96,1889,27.29,11.26,93
1094522.96,5341596.08,3041823.96,2223,27.29,11.26,110
1094522.96,5341596.08,3041823.96,2558,27.29,11.26,126
1094522.96,5341596.08,3041823.96,2558,27.29,11.26,126
1094522.96,5341596.08,3041823.96,2558,27.29,11.26,126
26226,26226,3041823.96,2558,0.13,11.26,126
1094522.96,5341596.08,3041823.96,2453,27.29,11.26,121
1094522.96,5341596.08,3041823.96,2348,27.29,11.26,116
1094522.96,5341596.08,3041823.96,2242,27.29,11.26,111
1094522.96,5341596.08,3041823.96,2137,27.29,11.26,106
1094522.96,5341596.08,3041823.96,2032,27.29,11.26,100
1094522.96,5341596.08,3041823.96,1927,27.29,11.26,95
1094522.96,5341596.08,3041823.96,1821,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1821,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1821,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1821,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1821,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1821,27.29,11.26,90
49903,49903,3041823.96,1821,0.25,11.26,90
1094522.96,5341596.08,3041823.96,1820,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1818,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1816,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1814,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1813,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1811,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
1094522.96,5341596.08,3041823.96,1809,27.29,11.26,89
84280,71216,13064,1809,0.42,0.06,89
1094522.96,5341596.08,3041823.96,1617,27.29,11.26,80
1094522.96,5341596.08,3041823.96,1425,27.29,11.26,70
1094522.96,5341596.08,3041823.96,1233,27.29,11.26,61
1094522.96,5341596.08,3041823.96,1040,27.29,11.26,51
1094522.96,5341596.08,3041823.96,848,27.29,11.26,42
1094522.96,5341596.08,3041823.96,656,27.29,11.26,32
87525,72440,15085,464,0.43,0.07,23
1094522.96,5341596.08,3041823.96,1043,27.29,11.26,52
1094522.96,5341596.08,3041823.96,1623,27.29,11.26,80
1094522.96,5341596.08,3041823.96,2203,27.29,11.26,109
1094522.96,5341596.08,3041823.96,2783,27.29,11.26,137
110140,83549,26591,3363,0.54,0.13,166
1094522.96,5341596.08,3041823.96,3780,27.29,11.26,187
1094522.96,5341596.08,3041823.96,4197,27.29,11.26,207
1094522.96,5341596.08,3041823.96,4033,27.29,11.26,199
1094522.96,5341596.08,3041823.96,3870,27.29,11.26,191
127042,93580,33462,3707,0.63,0.17,183
1094522.96,5341596.08,3041823.96,3514,27.29,11.26,174
1094522.96,5341596.08,3041823.96,3321,27.29,11.26,164
1094522.96,5341596.08,3041823.96,3292,27.29,11.26,163
1094522.96,5341596.08,3041823.96,3262,27.29,11.26,161
1094522.96,5341596.08,3041823.96,3233,27.29,11.26,160
1094522.96,5341596.08,3041823.96,3203,27.29,11.26,158
1094522.96,5341596.08,3041823.96,3174,27.29,11.26,157
152430,111439,40991,3174,0.75,0.2,157
1094522.96,5341596.08,3041823.96,3056,27.29,11.26,151
157129,115048,42081,2938,0.78,0.21,145
1094522.96,5341596.08,3041823.96,2702,27.29,11.26,133
1094522.96,5341596.08,3041823.96,2466,27.29,11.26,122
1094522.96,5341596.08,3041823.96,2230,27.29,11.26,110
163218,121077,42141,1994,0.81,0.21,98
1094522.96,5341596.08,3041823.96,1846,27.29,11.26,91
1094522.96,5341596.08,3041823.96,1816,27.29,11.26,90
1094522.96,5341596.08,3041823.96,1786,27.29,11.26,88
1094522.96,5341596.08,3041823.96,1873,27.29,11.26,92
1094522.96,5341596.08,3041823.96,1961,27.29,11.26,97
176038,130574,45464,2049,0.87,0.22,101
1094522.96,5341596.08,3041823.96,1960,27.29,11.26,97
1094522.96,5341596.08,3041823.96,1783,27.29,11.26,88
1094522.96,5341596.08,3041823.96,1606,27.29,11.26,79
179634,133317,46317,1429,0.89,0.23,71
1094522.96,5341596.08,3041823.96,1263,27.29,11.26,62
1094522.96,5341596.08,3041823.96,1096,27.29,11.26,54
1094522.96,5341596.08,3041823.96,929,27.29,11.26,46
1094522.96,5341596.08,3041823.96,939,27.29,11.26,46
1094522.96,5341596.08,3041823.96,950,27.29,11.26,47
1094522.96,5341596.08,3041823.96,960,27.29,11.26,47
1094522.96,5341596.08,3041823.96,970,27.29,11.26,48
1094522.96,5341596.08,3041823.96,970,27.29,11.26,48
1094522.96,5341596.08,3041823.96,970,27.29,11.26,48
1094522.96,5341596.08,3041823.96,970,27.29,11.26,48
190301,141529,48772,970,0.94,0.24,48
11705,11705,3041823.96,112209.42,2.65,11.26,3376.55
13002,13002,3041823.96,1297,2.94,11.26,2937
